"","DAP","Comment","Outcome","UNKDAP2_N_masked","CDM_table","variable","coding_system","code.DAP_UNIQUE_CODELIST","code.CDM_CODELIST","length_str"
"6004",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2261641000033115",16
"6005",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2731641000033115",16
"6006",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2922841000033115",16
"6007",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3090041000033118",16
"6008",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3090141000033119",16
"6009",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3090241000033114",16
"6010",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3090341000033116",16
"6011",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3159641000033119",16
"6012",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193141000033119",16
"6013",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193241000033114",16
"6014",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193441000033110",16
"6015",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193541000033111",16
"6016",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193641000033112",16
"6017",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193741000033115",16
"6018",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193841000033113",16
"6019",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3193941000033117",16
"6020",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3194041000033115",16
"6021",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3194141000033116",16
"6022",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3194341000033118",16
"6023",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3194541000033113",16
"6024",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3194741000033117",16
"6025",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3269341000033115",16
"6026",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3855841000033111",16
"6027",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3939841000033119",16
"6028",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"4201241000033111",16
"6029",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"4201341000033118",16
"6030",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"4913641000033111",16
"6031",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5414341000033114",16
"6032",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5474441000033112",16
"6033",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5820441000033112",16
"6034",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5820841000033110",16
"6035",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5821441000033115",16
"6036",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5822441000033111",16
"6037",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5824341000033111",16
"6038",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6116641000033112",16
"6039",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"8248441000033114",16
"6040",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"8494041000033118",16
"6041",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"8947241000033111",16
"6042",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9220441000033113",16
"6043",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9295641000033113",16
"6044",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9295741000033116",16
"6045",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9301341000033113",16
"6046",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9301641000033117",16
"6047",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9302141000033119",16
"6048",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9307041000033115",16
"6049",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9307141000033116",16
"6050",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9307341000033118",16
"6051",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9309141000033111",16
"6052",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9309241000033116",16
"6053",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9808541000033112",16
"6054",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"9808841000033114",16
"6055",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10541541000033113",17
"6056",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10541641000033114",17
"6057",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10541741000033117",17
"6058",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10599741000033112",17
"6059",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10599841000033119",17
"6060",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10611641000033111",17
"6061",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10645141000033113",17
"6062",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10645341000033111",17
"6063",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10982041000033113",17
"6064",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"11736341000033116",17
"6065",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"12185141000033110",17
"6066",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"12194041000033111",17
"6067",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"12420841000033116",17
"6068",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"12902341000033115",17
"6069",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"13449541000033116",17
"6070",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"13449641000033115",17
"6071",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"13713341000033113",17
"6072",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"608541000033114",15
"6073",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"701641000033110",15
"6074",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"709341000033118",15
"6075",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"899941000033115",15
"6076",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"900041000033118",15
"6077",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"901541000033117",15
"6078",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"904341000033114",15
"6079",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3866141000033118",16
"6080",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"4271041000033110",16
"6081",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"427341000033112",15
"6082",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"562141000033113",15
"6083",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"562241000033118",15
"6084",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"562341000033111",15
"6085",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"890041000033114",15
"6086",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"895341000033117",15
"6087",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"895441000033111",15
"6088",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"895541000033112",15
"6089",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"895641000033113",15
"6090",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"898741000033110",15
"6091",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"901241000033119",15
"6092",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"901341000033112",15
"6093",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"904741000033110",15
"6094",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1134741000033115",16
"6095",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1135841000033112",16
"6096",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1136041000033114",16
"6097",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1139041000033119",16
"6098",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1139141000033115",16
"6099",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1139941000033118",16
"6100",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1140641000033119",16
"6101",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2174041000033116",16
"6102",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2215241000033115",16
"6103",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2215341000033113",16
"6104",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2215441000033119",16
"6105",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2846341000033115",16
"6106",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2924241000033111",16
"6107",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"2924341000033118",16
"6108",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3076041000033112",16
"6109",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3192341000033112",16
"6110",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3192441000033118",16
"6111",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3192541000033117",16
"6112",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3192741000033113",16
"6113",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3192841000033115",16
"6114",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3908441000033119",16
"6115",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"8493641000033110",16
"6116",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"8493741000033118",16
"6117",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"13858941000033114",17
"6118",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3092841000033112",16
"6119",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"167741000033117",15
"6120",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"169441000033115",15
"6121",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"169641000033118",15
"6122",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1391441000033112",16
"6123",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1391741000033117",16
"6124",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1393341000033119",16
"6125",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1393541000033114",16
"6126",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"823041000033112",15
"6127",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"823341000033114",15
"6128",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1118241000033111",16
"6129",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1120841000033115",16
"6130",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6386941000033113",16
"6131",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6387041000033114",16
"6132",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6387141000033113",16
"6133",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6387241000033118",16
"6134",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10673141000033113",17
"6135",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10673241000033118",17
"6136",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"10673341000033111",17
"6137",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"13345941000033118",17
"6138",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"13346041000033111",17
"6139",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"648741000033113",15
"6140",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"648841000033115",15
"6141",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1560141000033112",16
"6142",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1560241000033117",16
"6143",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5296941000033115",16
"6144",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3014441000033116",16
"6145",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3157841000033111",16
"6146",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"3157941000033115",16
"6147",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6075341000033110",16
"6148",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6076041000033116",16
"6149",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6076741000033118",16
"6150",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6109541000033117",16
"6151",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"6109641000033116",16
"6152",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"12392041000033113",17
"6153",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5129041000033116",16
"6154",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"5129141000033117",16
"6155",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"151541000033112",15
"6156",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"210441000033112",15
"6157",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1848341000033118",16
"6158",NA,"CODELIST","DP_CANCERHORMONE",NA,NA,NA,"PRODCODEID",NA,"1848441000033112",16
"6159",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"5519441000033112",16
"6160",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"6466541000033113",16
"6161",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"780041000033112",15
"6162",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"168141000033117",15
"6163",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"168241000033112",15
"6164",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"526041000033115",15
"6165",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"527941000033117",15
"6166",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"528041000033119",15
"6167",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"622441000033118",15
"6168",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"622641000033116",15
"6169",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"861541000033113",15
"6170",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"861641000033114",15
"6171",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1308941000033113",16
"6172",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1544441000033116",16
"6173",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1570241000033114",16
"6174",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1570341000033116",16
"6175",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2602441000033111",16
"6176",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2602641000033113",16
"6177",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2924141000033116",16
"6178",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2925741000033116",16
"6179",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2925841000033114",16
"6180",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3096441000033113",16
"6181",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3096541000033114",16
"6182",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3309241000033119",16
"6183",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3868941000033115",16
"6184",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3869041000033112",16
"6185",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"4292941000033112",16
"6186",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"4418841000033118",16
"6187",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"5370441000033111",16
"6188",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"5984141000033111",16
"6189",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"6440341000033113",16
"6190",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"6440441000033119",16
"6191",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7678741000033112",16
"6192",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7678841000033119",16
"6193",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7678941000033110",16
"6194",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679041000033118",16
"6195",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679141000033119",16
"6196",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679241000033114",16
"6197",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679341000033116",16
"6198",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679441000033110",16
"6199",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679541000033111",16
"6200",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679641000033112",16
"6201",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679741000033115",16
"6202",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679841000033113",16
"6203",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7679941000033117",16
"6204",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"8946541000033110",16
"6205",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"8946641000033111",16
"6206",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"8946741000033119",16
"6207",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"11692841000033114",17
"6208",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"12513841000033113",17
"6209",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"12514141000033116",17
"6210",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"12515541000033112",17
"6211",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"13314841000033118",17
"6212",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"136241000033118",15
"6213",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"778241000033112",15
"6214",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"909341000033113",15
"6215",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"909441000033119",15
"6216",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1072341000033118",16
"6217",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1072541000033113",16
"6218",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"1074341000033112",16
"6219",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2918741000033116",16
"6220",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2921441000033114",16
"6221",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2971341000033119",16
"6222",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3096641000033110",16
"6223",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"7680841000033113",16
"6224",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"12496141000033117",17
"6225",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"3955941000033113",16
"6226",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"78041000033115",14
"6227",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"885641000033114",15
"6228",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"886041000033112",15
"6229",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2644441000033111",16
"6230",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2721741000033114",16
"6231",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2907541000033113",16
"6232",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"2907641000033114",16
"6233",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"10589441000033116",17
"6234",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"10589541000033115",17
"6235",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"12604641000033119",17
"6236",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"13888441000033114",17
"6237",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"13888541000033110",17
"6238",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"200741000033119",15
"6239",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"450941000033113",15
"6240",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"456341000033111",15
"6241",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"525841000033117",15
"6242",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"528441000033111",15
"6243",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"530141000033116",15
"6244",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"530241000033111",15
"6245",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"530341000033118",15
"6246",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"532241000033110",15
"6247",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"532341000033117",15
"6248",NA,"CODELIST","DP_CARDIAC",NA,NA,NA,"PRODCODEID",NA,"615341000033114",15
